"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 13:48:11.434"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 13:48:12.437"	"0"	"0"	"1000000000"	"6.2338480995740042"	"0"	" "
"05/29/2017 13:48:13.440"	"0"	"0"	"1000000000"	"5.0627069694881506"	"0"	" "
"05/29/2017 13:48:14.430"	"0"	"0"	"1000000000"	"7.8953793763898394"	"0"	" "
"05/29/2017 13:48:15.432"	"0"	"0"	"1000000000"	"9.3504494598980905"	"0"	" "
"05/29/2017 13:48:16.436"	"107593461.45478079"	"80651.905023063489"	"1000000000"	"7.7868058766488222"	"0"	" "
"05/29/2017 13:48:17.438"	"122443764.80029644"	"92214.837514282306"	"1000000000"	"7.401960207434044"	"0"	" "
"05/29/2017 13:48:18.441"	"122457421.85930064"	"92192.017699216958"	"1000000000"	"6.6225583627397553"	"0"	" "
"05/29/2017 13:48:19.428"	"122452896.88005653"	"90782.507697518726"	"1000000000"	"3.5630697562509694"	"0"	" "
"05/29/2017 13:48:20.430"	"122495090.99634582"	"89077.206523783505"	"1000000000"	"4.2852575245419375"	"0"	" "
"05/29/2017 13:48:21.434"	"122415806.09624602"	"85740.973129574093"	"1000000000"	"5.8375911150679052"	"0"	" "
"05/29/2017 13:48:22.437"	"122449236.44509286"	"93269.574506497287"	"1000000000"	"6.6226805489082938"	"0"	" "
"05/29/2017 13:48:23.439"	"122446787.41141406"	"93143.08035820529"	"1000000000"	"5.8436261025544978"	"0"	" "
"05/29/2017 13:48:24.442"	"122462202.83782043"	"88504.971398248163"	"1000000000"	"8.5703520817815271"	"0"	" "
"05/29/2017 13:48:25.429"	"122381901.75842389"	"88820.345980558137"	"1000000000"	"6.7301354169369274"	"0"	" "
"05/29/2017 13:48:26.432"	"122459163.57822344"	"88496.492412571839"	"1000000000"	"6.6227894639262708"	"0"	" "
"05/29/2017 13:48:27.434"	"122448264.76047878"	"92492.828743058941"	"1000000000"	"5.4538598717780715"	"0"	" "
"05/29/2017 13:48:28.437"	"122454864.10943924"	"92423.745089609598"	"1000000000"	"6.6226812093863217"	"0"	" "
