"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 13:45:47.196"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 13:45:48.198"	"0"	"0"	"1000000000"	"7.4030691655471772"	"0"	" "
"05/29/2017 13:45:49.203"	"0"	"0"	"1000000000"	"6.9972670727345569"	"0"	" "
"05/29/2017 13:45:50.193"	"0"	"0"	"1000000000"	"7.4996180407633366"	"0"	" "
"05/29/2017 13:45:51.197"	"38576454.518029444"	"28873.535864299425"	"1000000000"	"9.727743086743148"	"0"	" "
"05/29/2017 13:45:52.200"	"122450926.27720858"	"91550.997246005587"	"1000000000"	"5.8434973741370948"	"0"	" "
"05/29/2017 13:45:53.202"	"122453983.39503175"	"91614.522974728854"	"1000000000"	"5.4540067290101399"	"0"	" "
"05/29/2017 13:45:54.205"	"122450119.30867364"	"90922.634656906681"	"1000000000"	"8.1809373882717011"	"0"	" "
"05/29/2017 13:45:55.208"	"122454347.64304107"	"91585.603265518148"	"1000000000"	"5.843534671385072"	"0"	" "
"05/29/2017 13:45:56.194"	"122448738.47158682"	"93102.243298486501"	"1000000000"	"5.9382254775844876"	"0"	" "
"05/29/2017 13:45:57.196"	"122463276.49686784"	"93015.179578723037"	"1000000000"	"6.6294242841325302"	"0"	" "
"05/29/2017 13:45:58.199"	"122453051.18463464"	"91612.122829183354"	"1000000000"	"6.6226540640550322"	"0"	" "
"05/29/2017 13:45:59.202"	"122448341.38483496"	"91739.128029673942"	"1000000000"	"4.674737032952633"	"0"	" "
"05/29/2017 13:46:00.204"	"122340900.37388229"	"92021.303507785386"	"1000000000"	"8.5706760260027952"	"0"	" "
"05/29/2017 13:46:01.207"	"122442308.98111618"	"91951.851377693965"	"1000000000"	"7.0122265306450133"	"0"	" "
"05/29/2017 13:46:02.194"	"122449288.33352599"	"91448.304873553381"	"1000000000"	"5.9382512594022545"	"0"	" "
"05/29/2017 13:46:03.196"	"122471123.70013742"	"88440.282952347072"	"1000000000"	"3.8957389068554136"	"0"	" "
"05/29/2017 13:46:04.199"	"122438438.91908035"	"92174.891934392159"	"1000000000"	"5.4539789887048906"	"0"	" "
"05/29/2017 13:46:05.202"	"122448370.40268311"	"90583.379585060655"	"1000000000"	"7.012114640357928"	"0"	" "
"05/29/2017 13:46:06.205"	"122453589.70137993"	"91590.885080126682"	"1000000000"	"6.2332145764670317"	"0"	" "
"05/29/2017 13:46:07.207"	"122451216.03849266"	"93473.562086439604"	"1000000000"	"5.8434168875552857"	"0"	" "
"05/29/2017 13:46:08.194"	"122462835.96575518"	"92717.121243563728"	"1000000000"	"5.1466754827494503"	"0"	" "
"05/29/2017 13:46:09.197"	"122452372.60942653"	"93549.914586940999"	"1000000000"	"4.2852449873981859"	"0"	" "
"05/29/2017 13:46:10.200"	"122417504.7367101"	"93430.635025425479"	"1000000000"	"4.2810013379374556"	"0"	" "
"05/29/2017 13:46:11.203"	"122451423.66901729"	"93481.382172666665"	"1000000000"	"5.4538533449735391"	"0"	" "
"05/29/2017 13:46:12.206"	"122454792.24728616"	"93508.886577024066"	"1000000000"	"5.8436295993112957"	"0"	" "
"05/29/2017 13:46:13.208"	"122455416.92285044"	"93492.930899608866"	"1000000000"	"6.233098952191134"	"0"	" "
"05/29/2017 13:46:14.195"	"122444302.57354766"	"93470.236115400243"	"1000000000"	"7.9176559725019944"	"0"	" "
"05/29/2017 13:46:15.198"	"122482954.91400486"	"93531.206440568028"	"1000000000"	"5.064491829951125"	"0"	" "
"05/29/2017 13:46:16.201"	"122431874.2081711"	"90025.009127269979"	"1000000000"	"5.0643874071068895"	"0"	" "
"05/29/2017 13:46:17.203"	"122445942.03876784"	"92471.42120754809"	"1000000000"	"7.4016771222946964"	"0"	" "
"05/29/2017 13:46:18.206"	"122450975.1382229"	"93508.607138196036"	"1000000000"	"5.8436412551975101"	"0"	" "
"05/29/2017 13:46:19.193"	"122432426.21170948"	"93648.812947329759"	"1000000000"	"4.7506831355664056"	"0"	" "
"05/29/2017 13:46:20.195"	"122449988.17078714"	"91876.460785336065"	"1000000000"	"8.9599006554193288"	"0"	" "
"05/29/2017 13:46:21.198"	"122467750.63808359"	"92304.528390291336"	"1000000000"	"6.6227855009245609"	"0"	" "
"05/29/2017 13:46:22.201"	"122438085.54061317"	"93547.701762635363"	"1000000000"	"6.2329870618147769"	"0"	" "
"05/29/2017 13:46:23.204"	"122461388.44356075"	"93605.545140661532"	"1000000000"	"3.1166110181225193"	"0"	" "
"05/29/2017 13:46:24.206"	"122452442.05685531"	"93531.026932569745"	"1000000000"	"4.2852605161105659"	"0"	" "
"05/29/2017 13:46:25.193"	"122454646.07081796"	"90943.000711885368"	"1000000000"	"6.7299895502344276"	"0"	" "
"05/29/2017 13:46:26.196"	"122445708.73773588"	"93178.776601053294"	"1000000000"	"6.2331026819395303"	"0"	" "
"05/29/2017 13:46:27.198"	"122470452.02789022"	"93517.942481997627"	"1000000000"	"5.0644882943303919"	"0"	" "
"05/29/2017 13:46:28.201"	"122407868.82286018"	"92590.867088510422"	"1000000000"	"5.0643975085109387"	"0"	" "
"05/29/2017 13:46:29.204"	"122456149.4814388"	"90486.918147806486"	"1000000000"	"5.4539507047626268"	"0"	" "
"05/29/2017 13:46:30.207"	"122445432.88308878"	"91868.010447480468"	"1000000000"	"3.8956942269227302"	"0"	" "
"05/29/2017 13:46:31.193"	"122453453.93900239"	"93243.151011685652"	"1000000000"	"6.3342441807552081"	"0"	" "
"05/29/2017 13:46:32.196"	"122454941.06109153"	"93585.63850735384"	"1000000000"	"5.8435241814859564"	"0"	" "
"05/29/2017 13:46:33.199"	"122451868.22137733"	"93535.734167181668"	"1000000000"	"7.4017572051464562"	"0"	" "
"05/29/2017 13:46:34.201"	"122452036.69548379"	"93573.770377668101"	"1000000000"	"5.8435533201876044"	"0"	" "
"05/29/2017 13:46:35.204"	"122452459.17217244"	"93599.621223161725"	"1000000000"	"5.8434355356378687"	"0"	" "
"05/29/2017 13:46:36.207"	"122451339.45236509"	"93573.392098997007"	"1000000000"	"9.7393464258006919"	"0"	" "
"05/29/2017 13:46:37.193"	"32397351.091806713"	"24746.006987513007"	"1000000000"	"8.713329998229705"	"0"	" "
"05/29/2017 13:46:38.197"	"0"	"0"	"1000000000"	"8.9462580460978192"	"0"	" "
"05/29/2017 13:46:39.202"	"0"	"0"	"1000000000"	"4.2761726340197592"	"0"	" "
