"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 13:44:49.818"	"122529213.58462182"	"92207.777737757307"	"1000000000"	"7.5219200320421535"	"0"	" "
"05/29/2017 13:44:50.821"	"122338222.57284962"	"89080.340118185282"	"1000000000"	"5.4485207322253935"	"0"	" "
"05/29/2017 13:44:51.824"	"122450900.7955897"	"85200.515980078868"	"1000000000"	"6.6225516922181216"	"0"	" "
"05/29/2017 13:44:52.827"	"122444508.15789859"	"88913.504533962187"	"1000000000"	"4.2853288959609372"	"0"	" "
"05/29/2017 13:44:53.830"	"122480422.3909308"	"88784.346479129134"	"1000000000"	"5.8435363538954848"	"0"	" "
"05/29/2017 13:44:54.832"	"122433126.19773409"	"92283.401985721241"	"1000000000"	"5.0643913192291956"	"0"	" "
"05/29/2017 13:44:55.819"	"122466558.10743403"	"91821.805386589826"	"1000000000"	"5.5423698529943088"	"0"	" "
"05/29/2017 13:44:56.822"	"122437303.16482741"	"89039.223922447723"	"1000000000"	"5.0643848817621722"	"0"	" "
"05/29/2017 13:44:57.824"	"122454921.45691505"	"91731.501435258542"	"1000000000"	"5.8435270953430436"	"0"	" "
"05/29/2017 13:44:58.827"	"122464292.81341811"	"92812.929449622854"	"1000000000"	"5.0644071048821102"	"0"	" "
"05/29/2017 13:44:59.829"	"75378681.688156009"	"55549.29743713799"	"1000000000"	"5.45580120142853"	"0"	" "
"05/29/2017 13:45:00.833"	"0"	"0"	"1000000000"	"10.510672834220676"	"0"	" "
"05/29/2017 13:45:01.821"	"0"	"0"	"1000000000"	"5.9302333230943152"	"0"	" "
"05/29/2017 13:45:02.825"	"0"	"0"	"1000000000"	"4.2784394979200151"	"0"	" "
"05/29/2017 13:45:03.829"	"0"	"0"	"1000000000"	"5.4466301456524766"	"0"	" "
