"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 14:05:24.100"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 14:05:25.087"	"0"	"0"	"1000000000"	"4.7465605030270659"	"0"	" "
"05/29/2017 14:05:26.092"	"0"	"0"	"1000000000"	"8.1627795434960433"	"0"	" "
"05/29/2017 14:05:27.097"	"0"	"0"	"1000000000"	"5.0526545159306773"	"0"	" "
"05/29/2017 14:05:28.086"	"0"	"0"	"1000000000"	"11.057637918695248"	"0"	" "
"05/29/2017 14:05:29.089"	"16748278.88490482"	"11157.58010051679"	"1000000000"	"12.079391366506604"	"11144.611969868"	" "
"05/29/2017 14:05:30.091"	"97989968.3455448"	"65280.984852227302"	"1000000000"	"6.2347019119187248"	"65274.999614778673"	" "
"05/29/2017 14:05:31.093"	"93995435.412874296"	"62620.657003318636"	"1000000000"	"5.4575086237368264"	"62619.659048657944"	" "
"05/29/2017 14:05:32.095"	"89921836.123227075"	"59905.950163343769"	"1000000000"	"4.2882203677892861"	"59896.968312652076"	" "
"05/29/2017 14:05:33.098"	"91918675.845600337"	"61237.571916480119"	"1000000000"	"1.5587882135059996"	"61256.526284263993"	" "
"05/29/2017 14:05:34.085"	"91641500.927474707"	"61052.515550878015"	"1000000000"	"3.1647601476388463"	"61038.337075366893"	" "
"05/29/2017 14:05:35.088"	"92060114.481577665"	"61331.579343596255"	"1000000000"	"4.6739930947547776"	"61351.521330051655"	" "
"05/29/2017 14:05:36.091"	"91639639.881091237"	"61050.432307485549"	"1000000000"	"2.7277922018843759"	"61048.437064910628"	" "
"05/29/2017 14:05:37.094"	"92810921.97569117"	"61830.359314932903"	"1000000000"	"2.3363165416594023"	"61794.47402223706"	" "
"05/29/2017 14:05:38.096"	"92403926.91055581"	"61559.792984437394"	"1000000000"	"3.1187301049969141"	"61574.763023099047"	" "
"05/29/2017 14:05:39.098"	"93551024.347974718"	"62324.623553610283"	"1000000000"	"2.3390489793612796"	"62326.619474431187"	" "
"05/29/2017 14:05:40.086"	"92500647.360635832"	"61625.2877761001"	"1000000000"	"4.3462112360132448"	"61643.494971621891"	" "
"05/29/2017 14:05:41.088"	"92820585.483122602"	"61837.033379019136"	"1000000000"	"0.38981055837553319"	"61822.064356172603"	" "
"05/29/2017 14:05:42.090"	"92018300.396339446"	"61302.459771711714"	"1000000000"	"3.1187341512167901"	"61279.506403083105"	" "
"05/29/2017 14:05:43.093"	"92948192.027715117"	"61922.653436172477"	"1000000000"	"1.9481674330976702"	"61961.555214294072"	" "
"05/29/2017 14:05:44.096"	"92474192.321294799"	"61607.307954569442"	"1000000000"	"4.2839730989855047"	"61595.344208971896"	" "
"05/29/2017 14:05:45.098"	"93140794.426551402"	"62049.652282774339"	"1000000000"	"1.9487286015804703"	"62061.625201690462"	" "
"05/29/2017 14:05:46.085"	"92500561.270051941"	"61626.627087141853"	"1000000000"	"4.3530076931126889"	"61611.430897595281"	" "
"05/29/2017 14:05:47.088"	"93083826.565900311"	"62012.495148700036"	"1000000000"	"2.7275526629294213"	"62005.512545935853"	" "
"05/29/2017 14:05:48.091"	"93089526.941102654"	"62016.427910519931"	"1000000000"	"3.1159553165027871"	"62021.41339437852"	" "
"05/29/2017 14:05:49.093"	"93391613.699946225"	"62217.408088263532"	"1000000000"	"1.9490628308113829"	"62198.447580882632"	" "
"05/29/2017 14:05:50.096"	"92404282.529141679"	"61559.984721460773"	"1000000000"	"4.6746927442884729"	"61570.954603233295"	" "
"05/29/2017 14:05:51.098"	"93249797.598171741"	"62123.222997539029"	"1000000000"	"2.727554567450412"	"62130.205488603155"	" "
"05/29/2017 14:05:52.087"	"92497756.458679035"	"61622.236085080549"	"1000000000"	"3.160300876824214"	"61631.337887466208"	" "
"05/29/2017 14:05:53.089"	"94559442.868863955"	"62997.672712047686"	"1000000000"	"3.8984324733611686"	"62999.668709535552"	" "
"05/29/2017 14:05:54.092"	"93965488.669630721"	"62598.941548042822"	"1000000000"	"2.726143860899735"	"62599.938521104152"	" "
"05/29/2017 14:05:55.095"	"94069818.993277848"	"62669.466041660409"	"1000000000"	"1.9468046370537486"	"62671.459598920927"	" "
"05/29/2017 14:05:56.097"	"93161986.37716046"	"62064.644182487456"	"1000000000"	"2.3386118359352666"	"62022.736927806509"	" "
"05/29/2017 14:05:57.085"	"94202623.665766627"	"62758.907639887322"	"1000000000"	"4.3497569549119932"	"62798.388201189933"	" "
"05/29/2017 14:05:58.088"	"93280129.088647783"	"62143.351020290698"	"1000000000"	"3.1157101984722351"	"62143.351020290698"	" "
"05/29/2017 14:05:59.090"	"94116926.425951138"	"62699.851160358077"	"1000000000"	"3.5084709649959258"	"62702.844993675193"	" "
"05/29/2017 14:06:00.093"	"93938350.392142817"	"62581.712564420581"	"1000000000"	"2.7265255134452668"	"62568.74970112431"	" "
"05/29/2017 14:06:01.095"	"94652919.550182804"	"63058.052419850377"	"1000000000"	"1.1693057733399921"	"63071.023837504035"	" "
"05/29/2017 14:06:02.098"	"94295856.5814486"	"62820.763554725483"	"1000000000"	"0.77897880938336184"	"62816.775188046879"	" "
"05/29/2017 14:06:03.087"	"94183549.567507192"	"62745.914198453072"	"1000000000"	"1.9759637213902483"	"62717.586471952643"	" "
"05/29/2017 14:06:04.089"	"93664316.725544259"	"62399.612808600497"	"1000000000"	"5.065781650648379"	"62427.544595891726"	" "
"05/29/2017 14:06:05.092"	"94139877.936685011"	"62716.900100109066"	"1000000000"	"0.38952729802358427"	"62696.956417055"	" "
"05/29/2017 14:06:06.094"	"94123607.684962913"	"62704.482822284161"	"1000000000"	"3.8969032774889429"	"62723.437323495258"	" "
"05/29/2017 14:06:07.097"	"94654391.517115727"	"63058.920330239605"	"1000000000"	"3.1156663981709993"	"63061.911314460558"	" "
"05/29/2017 14:06:08.085"	"94107289.676445961"	"62694.017900342427"	"1000000000"	"2.3721061570007875"	"62659.605117277431"	" "
"05/29/2017 14:06:09.088"	"93831859.539798751"	"62511.275070043775"	"1000000000"	"3.1168743086772781"	"62543.191986185106"	" "
