"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 13:34:47.487"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 13:34:48.490"	"0"	"0"	"1000000000"	"6.6238246943679187"	"0"	" "
"05/29/2017 13:34:49.478"	"0"	"0"	"1000000000"	"7.1136725671998606"	"0"	" "
"05/29/2017 13:34:50.483"	"0"	"0"	"1000000000"	"12.826000046565394"	"0"	" "
"05/29/2017 13:34:51.487"	"53738305.991355062"	"40605.859733382735"	"1000000000"	"14.391203213452194"	"0"	" "
"05/29/2017 13:34:52.474"	"122449819.68024482"	"91908.964767676138"	"1000000000"	"5.5424636581608073"	"0"	" "
"05/29/2017 13:34:53.477"	"122453949.47822243"	"92719.101552319204"	"1000000000"	"5.8435142085465301"	"0"	" "
"05/29/2017 13:34:54.480"	"122454364.59265222"	"92485.467216643636"	"1000000000"	"4.2851805999260817"	"0"	" "
"05/29/2017 13:34:55.482"	"122459179.51080202"	"92347.33567215169"	"1000000000"	"6.6226586873739741"	"0"	" "
"05/29/2017 13:34:56.485"	"122443009.48387165"	"92047.468696241282"	"1000000000"	"7.7915376471142039"	"0"	" "
"05/29/2017 13:34:57.488"	"122452383.31807074"	"91204.461473306015"	"1000000000"	"5.8434152053175517"	"0"	" "
"05/29/2017 13:34:58.474"	"122453639.02638181"	"92230.65714891268"	"1000000000"	"9.8974581008870555"	"0"	" "
"05/29/2017 13:34:59.477"	"122453309.70086481"	"92377.16012912587"	"1000000000"	"5.8434787256916474"	"0"	" "
"05/29/2017 13:35:00.480"	"122450850.02945258"	"87294.130521398518"	"1000000000"	"7.0121600953564016"	"0"	" "
"05/29/2017 13:35:01.483"	"122435710.94815072"	"89811.070447250924"	"1000000000"	"5.0644490262984103"	"0"	" "
"05/29/2017 13:35:02.485"	"122455861.53708638"	"87384.996072600901"	"1000000000"	"6.6227234802540895"	"0"	" "
"05/29/2017 13:35:03.488"	"122450035.07331219"	"92674.137181593454"	"1000000000"	"5.4539539682794551"	"0"	" "
"05/29/2017 13:35:04.475"	"122451429.86466238"	"93242.631935523299"	"1000000000"	"5.9383494539019503"	"0"	" "
"05/29/2017 13:35:05.477"	"122457635.85716414"	"92821.299145244455"	"1000000000"	"3.8956169136342353"	"0"	" "
"05/29/2017 13:35:06.480"	"122475385.45346336"	"92244.697336677928"	"1000000000"	"7.0122314259266014"	"0"	" "
"05/29/2017 13:35:07.483"	"122432265.83652492"	"92224.344165776871"	"1000000000"	"5.8436360756848895"	"0"	" "
"05/29/2017 13:35:08.486"	"122442759.23470552"	"92206.45726267439"	"1000000000"	"5.8434273770870933"	"0"	" "
"05/29/2017 13:35:09.487"	"122425452.65450017"	"91045.141896231653"	"1000000000"	"5.849485595115862"	"0"	" "
"05/29/2017 13:35:10.474"	"122442752.82093094"	"92351.517068080517"	"1000000000"	"5.9382326993639021"	"0"	" "
"05/29/2017 13:35:11.476"	"122456727.21437737"	"92332.79741528364"	"1000000000"	"8.189282741811871"	"0"	" "
"05/29/2017 13:35:12.478"	"122452676.60322607"	"92281.472808612394"	"1000000000"	"7.7913736902389177"	"0"	" "
"05/29/2017 13:35:13.481"	"122473527.37889279"	"91978.602468450248"	"1000000000"	"3.8956814059138964"	"0"	" "
"05/29/2017 13:35:14.484"	"122434686.46647464"	"92400.141718788698"	"1000000000"	"5.4538604156791539"	"0"	" "
"05/29/2017 13:35:15.486"	"122450195.78251556"	"92214.761711748011"	"1000000000"	"4.6749165271837798"	"0"	" "
"05/29/2017 13:35:16.489"	"122473253.91334294"	"92125.861097924702"	"1000000000"	"5.8435142085465301"	"0"	" "
"05/29/2017 13:35:17.476"	"122434036.80196056"	"92249.199846177653"	"1000000000"	"7.9178204725801189"	"0"	" "
"05/29/2017 13:35:18.479"	"122465624.36250205"	"91879.625081405713"	"1000000000"	"5.0643943496448935"	"0"	" "
"05/29/2017 13:35:19.481"	"122447172.43394731"	"88754.874880765259"	"1000000000"	"5.0643813462838017"	"0"	" "
"05/29/2017 13:35:20.484"	"122440101.96328031"	"92863.006888698379"	"1000000000"	"5.4538566083738527"	"0"	" "
"05/29/2017 13:35:21.488"	"122451217.56338705"	"91991.334531259083"	"1000000000"	"6.2268926241610014"	"0"	" "
"05/29/2017 13:35:22.474"	"122455732.69122881"	"92102.943997961251"	"1000000000"	"6.7301395094477536"	"0"	" "
"05/29/2017 13:35:23.477"	"122459804.06840681"	"92226.698510642382"	"1000000000"	"6.2332102249381061"	"0"	" "
"05/29/2017 13:35:24.480"	"122444859.0033471"	"92887.93896452013"	"1000000000"	"6.2330946008236454"	"0"	" "
"05/29/2017 13:35:25.483"	"122457258.05924742"	"93661.873279867126"	"1000000000"	"5.4538500815771318"	"0"	" "
"05/29/2017 13:35:26.485"	"122448429.17820808"	"92662.277540750467"	"1000000000"	"4.6749314468052638"	"0"	" "
"05/29/2017 13:35:27.488"	"122454425.77462824"	"92104.019976662123"	"1000000000"	"5.4539507047626268"	"0"	" "
"05/29/2017 13:35:28.475"	"122432309.27630131"	"87463.97479659204"	"1000000000"	"4.7506836170382467"	"0"	" "
