"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 12:20:36.525"	"102983223.01176015"	"67954.302537864613"	"1000000000"	"0.39061523449413921"	"67935.302732872791"	" "
"05/29/2017 12:20:37.526"	"101158100.12376998"	"66750.987484444559"	"1000000000"	"0"	"66745.987635188008"	" "
"05/29/2017 12:20:38.526"	"98304253.030758321"	"64868.880397718516"	"1000000000"	"0"	"64895.878683149102"	" "
"05/29/2017 12:20:39.526"	"102970682.81814466"	"67947.041092041574"	"1000000000"	"0"	"67935.041261390128"	" "
"05/29/2017 12:20:40.526"	"102994131.73083007"	"67962.561309516939"	"1000000000"	"0"	"67978.560970822218"	" "
"05/29/2017 12:20:41.526"	"103066401.81267063"	"68010.171082780813"	"1000000000"	"0.39062523437214064"	"68023.17092433697"	" "
"05/29/2017 12:20:42.526"	"103262764.79457156"	"68141.781441762068"	"1000000000"	"0"	"68111.781537983887"	" "
"05/29/2017 12:20:43.526"	"99631121.614770949"	"65743.373112145826"	"1000000000"	"0"	"65732.37371895324"	" "
"05/29/2017 12:20:44.526"	"103239997.09407741"	"68124.825196918071"	"1000000000"	"0"	"68155.825117374654"	" "
"05/29/2017 12:20:45.526"	"103196062.24937876"	"68095.733218852518"	"1000000000"	"0.39061523449413921"	"68066.733758327871"	" "
"05/29/2017 12:20:46.526"	"103252798.01023281"	"68133.256994951604"	"1000000000"	"0"	"68155.256755040391"	" "
"05/29/2017 12:20:47.526"	"103174943.01175815"	"68081.820824032024"	"1000000000"	"0"	"68066.821083827264"	" "
"05/29/2017 12:20:48.526"	"103191202.24338284"	"68093.606873299286"	"1000000000"	"0"	"68111.606769379985"	" "
"05/29/2017 12:20:49.526"	"101437237.377042"	"66935.166116620137"	"1000000000"	"0"	"66921.166709323341"	" "
"05/29/2017 12:20:50.526"	"100457259.49980405"	"66288.557076524303"	"1000000000"	"0"	"66302.555927085006"	" "
"05/29/2017 12:20:51.526"	"103209824.90640794"	"68104.878582929727"	"1000000000"	"0.39062496093800392"	"68113.878831189664"	" "
"05/29/2017 12:20:52.526"	"95639374.616096631"	"63109.340179250685"	"1000000000"	"0.39061500012799838"	"63094.340573751033"	" "
"05/29/2017 12:20:53.526"	"100191453.80956651"	"66113.091537315791"	"1000000000"	"0.78122742252748889"	"66086.09231669252"	" "
"05/29/2017 12:20:54.526"	"102012155.61156146"	"67315.568183523923"	"1000000000"	"1.1718552738537218"	"67319.568157864851"	" "
"05/29/2017 12:20:55.526"	"103193382.19657809"	"68094.043681024719"	"1000000000"	"0.39061523449413921"	"68112.043692571388"	" "
"05/29/2017 12:20:56.526"	"103250133.61261097"	"68131.426619813996"	"1000000000"	"0"	"68110.427104762304"	" "
"05/29/2017 12:20:57.526"	"102238788.56685002"	"67463.153052106951"	"1000000000"	"0"	"67491.151040567551"	" "
"05/29/2017 12:20:58.526"	"103333536.84866934"	"68186.518856196417"	"1000000000"	"0"	"68199.518764465291"	" "
"05/29/2017 12:20:59.526"	"102837192.76585476"	"67859.95525932427"	"1000000000"	"0"	"67846.955459463206"	" "
"05/29/2017 12:21:00.526"	"99826122.318913057"	"65872.056239532147"	"1000000000"	"0"	"65866.056416575637"	" "
"05/29/2017 12:21:01.526"	"103196153.40493272"	"68095.868953413184"	"1000000000"	"0"	"68111.868922622161"	" "
"05/29/2017 12:21:02.526"	"102744384.96161427"	"67797.737886876828"	"1000000000"	"0.39062019543309467"	"67799.737761154494"	" "
"05/29/2017 12:21:03.526"	"101770720.88857414"	"67156.224570228835"	"1000000000"	"0"	"67143.224720333616"	" "
"05/29/2017 12:21:04.526"	"101438495.04038903"	"66934.994373824142"	"1000000000"	"0"	"66920.995002447147"	" "
"05/29/2017 12:21:05.526"	"97980528.189452425"	"64654.258072337849"	"1000000000"	"0"	"64678.25742574258"	" "
"05/29/2017 12:21:06.526"	"101775682.94970901"	"67159.492146526318"	"1000000000"	"0"	"67142.492528198854"	" "
