"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 12:51:24.335"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 12:51:25.338"	"0"	"0"	"1000000000"	"8.9641692446072767"	"0"	" "
"05/29/2017 12:51:26.341"	"0"	"0.99666646847050755"	"1000000000"	"11.679132048265872"	"0"	" "
"05/29/2017 12:51:27.345"	"0"	"0"	"1000000000"	"6.2249867582081686"	"0"	" "
"05/29/2017 12:51:28.335"	"0"	"0"	"1000000000"	"15.390386188639765"	"0"	" "
"05/29/2017 12:51:29.340"	"0"	"0"	"1000000000"	"14.772696285406454"	"0"	" "
"05/29/2017 12:51:30.344"	"68733159.614361852"	"45790.114759741773"	"1000000000"	"14.778299865555427"	"45789.119127666811"	" "
"05/29/2017 12:51:31.347"	"96347756.785351664"	"64187.60047902583"	"1000000000"	"5.0629660363565812"	"64108.83779379505"	" "
"05/29/2017 12:51:32.335"	"95883607.615168586"	"63879.850217985135"	"1000000000"	"5.5340378110761712"	"63923.364412985109"	" "
"05/29/2017 12:51:33.338"	"96546921.925729007"	"64320.622903685515"	"1000000000"	"3.1174227921613724"	"64313.639880897143"	" "
"05/29/2017 12:51:34.341"	"96548116.12691991"	"64323.516240619589"	"1000000000"	"5.8426117044083483"	"64327.50480118514"	" "
"05/29/2017 12:51:35.343"	"96537365.582733735"	"64314.4255992115"	"1000000000"	"5.0664913889640495"	"64322.407284619854"	" "
"05/29/2017 12:51:36.346"	"96151216.438473046"	"64056.309877128384"	"1000000000"	"5.8428284356076112"	"64077.250154956797"	" "
"05/29/2017 12:51:37.349"	"97110187.469338655"	"64695.544175193842"	"1000000000"	"4.6738402345305605"	"64701.526748171018"	" "
"05/29/2017 12:51:38.337"	"97718862.796923786"	"65102.797510124488"	"1000000000"	"4.3493448455617019"	"65087.614246560399"	" "
"05/29/2017 12:51:39.340"	"97545635.458079845"	"64985.116086641727"	"1000000000"	"4.2843615240628408"	"64992.095478338284"	" "
"05/29/2017 12:51:40.342"	"98035216.77230677"	"65311.77770298157"	"1000000000"	"5.8447476104282305"	"65315.767792342413"	" "
"05/29/2017 12:51:41.344"	"98127823.824056596"	"65375.079603531638"	"1000000000"	"2.7289148023253826"	"65348.133154416377"	" "
"05/29/2017 12:51:42.346"	"98023722.807879955"	"65305.377479289782"	"1000000000"	"5.456561678179451"	"65289.413321744272"	" "
"05/29/2017 12:51:43.349"	"98546498.450274944"	"65652.140220531073"	"1000000000"	"4.6750396169090527"	"65681.063186280619"	" "
"05/29/2017 12:51:44.337"	"97690783.879684046"	"65082.804706203191"	"1000000000"	"5.5355177544994456"	"65086.853529165412"	" "
"05/29/2017 12:51:45.339"	"97868848.508332551"	"65202.381499180898"	"1000000000"	"4.2897485883684494"	"65202.381499180898"	" "
