"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 12:56:43.862"	" "	" "	"1000000000"	" "	" "	" "
"05/29/2017 12:56:44.849"	"0"	"0"	"1000000000"	"9.1020338114878658"	"0"	" "
"05/29/2017 12:56:45.852"	"0"	"0"	"1000000000"	"13.630399966820969"	"0"	" "
"05/29/2017 12:56:46.857"	"0"	"0"	"1000000000"	"9.3296587912404494"	"0"	" "
"05/29/2017 12:56:47.861"	"0"	"0.99560727590433074"	"1000000000"	"12.056284971641366"	"0"	" "
"05/29/2017 12:56:48.849"	"6494043.2983820653"	"4324.5879132401087"	"1000000000"	"14.628857690116758"	"4307.3826723028096"	" "
"05/29/2017 12:56:49.851"	"66336435.657241054"	"44166.39026591149"	"1000000000"	"6.2345862324574952"	"44157.411329557457"	" "
"05/29/2017 12:56:50.855"	"69463269.304604873"	"46247.215139370921"	"1000000000"	"4.2820698818673026"	"46250.204810011513"	" "
"05/29/2017 12:56:51.857"	"67836963.439939469"	"45165.389102913723"	"1000000000"	"7.0167162755783945"	"45168.382897900548"	" "
"05/29/2017 12:56:52.860"	"69517914.538493708"	"46284.593221704054"	"1000000000"	"3.8923275336449055"	"46279.6110265241"	" "
"05/29/2017 12:56:53.863"	"68828421.223776236"	"45827.465134495353"	"1000000000"	"7.4043908288622271"	"45824.472287870551"	" "
"05/29/2017 12:56:54.850"	"69307700.644344866"	"46144.590017670023"	"1000000000"	"3.5628964290061251"	"46147.630379834067"	" "
"05/29/2017 12:56:55.853"	"69225828.390697554"	"46090.117945344464"	"1000000000"	"5.8393993273217033"	"46084.138428226484"	" "
"05/29/2017 12:56:56.857"	"60571627.901646376"	"40331.267902907668"	"1000000000"	"5.0581584833612627"	"40328.279737544777"	" "
"05/29/2017 12:56:57.861"	"48046632.926465206"	"31989.2036118209"	"1000000000"	"8.5556508312832129"	"31988.208024892021"	" "
"05/29/2017 12:56:58.849"	"60859098.632638641"	"40519.698517547527"	"1000000000"	"6.3288537200394597"	"40523.748968480184"	" "
"05/29/2017 12:56:59.852"	"69979015.226940081"	"46591.574334306752"	"1000000000"	"5.4523221533519504"	"46585.592235785298"	" "
"05/29/2017 12:57:00.854"	"62590715.461375691"	"41672.568383011152"	"1000000000"	"7.0138556380177155"	"41670.57343024257"	" "
"05/29/2017 12:57:01.858"	"52799231.145836927"	"35153.623906951427"	"1000000000"	"9.3375870898072684"	"35153.623906951427"	" "
"05/29/2017 12:57:02.862"	"54634631.80585666"	"36375.584655881779"	"1000000000"	"7.7830287832094989"	"36374.588419345317"	" "
"05/29/2017 12:57:03.850"	"52230482.273269095"	"34774.958002668267"	"1000000000"	"7.5149336661207409"	"34772.932906115588"	" "
"05/29/2017 12:57:04.854"	"54857394.645031288"	"36523.906159105594"	"1000000000"	"6.6163723187263326"	"36530.880363069526"	" "
"05/29/2017 12:57:05.858"	"53008752.477329843"	"35293.044530160332"	"1000000000"	"8.9484804859863196"	"35279.100221772278"	" "
"05/29/2017 12:57:06.861"	"57169766.627281718"	"38065.439061783742"	"1000000000"	"8.1754298192023622"	"38071.419022362141"	" "
"05/29/2017 12:57:07.865"	"70264629.814412937"	"46780.754701718652"	"1000000000"	"6.6144124533586233"	"46777.766534446469"	" "
"05/29/2017 12:57:08.852"	"59517930.996476345"	"39626.745063378963"	"1000000000"	"7.5168514313158203"	"39620.668739670706"	" "
"05/29/2017 12:57:09.857"	"50698686.78172487"	"33755.167234950168"	"1000000000"	"10.884686413055215"	"33759.148031840901"	" "
"05/29/2017 12:57:10.861"	"55041676.80826284"	"36646.586249432265"	"1000000000"	"6.2237538078170545"	"36645.590418284177"	" "
"05/29/2017 12:57:11.850"	"53394195.596248046"	"35551.723277695521"	"1000000000"	"10.272650429279205"	"35548.688991213785"	" "
"05/29/2017 12:57:12.853"	"53805278.362916008"	"35823.419323645547"	"1000000000"	"7.7887225876843171"	"35822.422345483355"	" "
"05/29/2017 12:57:13.857"	"53425117.200777978"	"35570.30416042565"	"1000000000"	"8.9463481792551693"	"35561.342630390551"	" "
"05/29/2017 12:57:14.861"	"56068870.172676489"	"37330.481576638675"	"1000000000"	"5.4511504157676525"	"37330.481576638675"	" "
"05/29/2017 12:57:15.849"	"53440411.692656487"	"35580.448667827288"	"1000000000"	"6.7171552671134904"	"35587.529354129343"	" "
"05/29/2017 12:57:16.853"	"55199345.625638813"	"36751.580693225944"	"1000000000"	"4.6709214983259919"	"36745.601909966921"	" "
"05/29/2017 12:57:17.856"	"53172212.169493496"	"35401.979279851781"	"1000000000"	"6.6181336401304689"	"35404.969143537375"	" "
"05/29/2017 12:57:18.859"	"54895886.523433991"	"36549.523300322013"	"1000000000"	"5.4521824531795238"	"36541.547408712562"	" "
"05/29/2017 12:57:19.862"	"52657289.474499457"	"35059.091076682249"	"1000000000"	"9.7349645964856659"	"35070.056076308181"	" "
